area,bedrooms,bathrooms,location_score,age_of_house,floor,near_metro,parking,price
2912,5,1,5,18,8,1,2,9466000
1404,1,1,2,6,9,0,2,4532000
2372,2,4,1,2,4,1,0,7546000
538,1,1,4,20,9,1,0,1844000
2897,2,2,4,8,10,0,0,9091000
1048,1,4,3,20,2,1,2,3524000
2656,1,2,6,9,10,0,2,8658000
1993,2,4,4,1,2,1,1,6809000
1186,5,1,1,4,7,1,2,4168000
2710,5,3,3,13,7,1,2,8820000
704,3,1,2,7,6,0,1,2432000
1698,2,4,9,6,1,1,2,6404000
1931,4,2,9,4,9,0,1,6953000
1857,2,1,8,4,2,1,2,6731000
1121,4,4,2,13,0,1,0,3773000
1597,5,4,6,9,6,0,1,5661000
2045,2,1,10,6,8,1,0,7295000
2392,5,4,2,15,0,1,2,7756000
836,2,4,10,18,10,0,2,3528000
2412,5,1,10,4,1,1,1,8666000
1287,5,3,5,10,4,0,1,4581000
1666,3,1,7,19,7,0,2,5658000
1483,5,3,1,4,6,1,2,5119000
2181,3,1,6,8,10,1,2,7473000
2841,3,1,4,13,9,1,1,9073000
1085,1,3,4,2,3,1,2,4065000
2620,1,2,7,5,8,0,2,8730000
2332,2,1,1,6,5,0,1,7186000
1852,3,2,2,15,5,0,0,5666000
1394,3,2,6,13,7,1,1,4962000
1626,4,2,6,15,7,0,0,5438000
1550,1,4,4,2,8,0,2,5340000
1996,4,3,2,11,5,0,0,6258000
2784,1,4,7,17,3,0,1,8962000
1901,1,1,10,8,6,0,1,6703000
1381,2,4,3,5,3,0,0,4563000
2888,2,1,9,2,10,1,2,9964000
521,5,4,2,2,10,0,2,2253000
2057,5,2,6,14,0,0,1,6881000
2788,5,3,4,17,5,0,1,8844000
2410,1,3,5,3,10,1,2,8120000
1797,3,2,7,3,2,1,2,6551000
1732,1,4,4,20,4,0,2,5526000
2342,1,3,9,1,9,1,1,8276000
2440,5,1,10,0,9,1,0,8750000
2371,3,2,4,5,2,0,0,7623000
2491,3,1,9,3,0,1,2,8803000
1425,1,4,3,5,4,1,0,4795000
2416,2,2,6,9,1,1,1,8058000
1970,5,4,7,0,10,1,2,7290000
1058,5,2,5,15,2,0,1,3764000
2823,2,1,4,12,6,0,2,8919000
2485,2,2,10,1,1,1,1,8825000
1146,1,3,4,6,10,1,0,4008000
2996,3,2,8,13,0,0,2,9898000
2698,2,3,2,2,5,0,0,8444000
2632,5,2,1,20,3,1,1,8136000
2765,2,3,3,13,8,0,1,8605000
1182,4,2,3,20,8,0,0,3706000
2021,1,4,7,20,0,0,0,6533000
2877,2,3,2,10,0,0,1,8901000
664,5,1,9,2,2,0,1,3212000
2786,1,2,9,12,7,0,1,9208000
780,4,3,10,13,5,1,0,3520000
964,5,3,2,18,7,0,2,3232000
2537,1,1,1,1,10,1,1,8001000
1283,4,2,7,15,4,0,1,4589000
1378,5,4,7,13,6,0,2,5104000
2248,5,1,3,12,1,0,1,7164000
770,3,2,7,15,5,0,1,3000000
1110,5,4,2,14,1,0,0,3620000
1902,2,3,2,1,9,0,1,6156000
1807,3,3,2,0,2,1,2,6171000
1094,4,3,8,5,2,1,1,4502000
1558,5,4,2,8,0,1,0,5234000
2552,2,4,10,10,7,0,0,8676000
1174,1,3,6,6,9,0,2,4302000
1396,2,4,2,9,7,1,1,4658000
823,3,1,9,11,6,0,2,3489000
536,2,1,4,18,10,0,1,1858000
1765,4,2,9,19,3,0,1,6155000
2678,5,1,8,10,0,1,1,9144000
2948,1,4,1,14,2,1,0,8984000
2981,1,1,9,15,1,1,2,9933000
2179,1,4,7,6,5,1,2,7597000
1381,5,2,3,2,9,0,2,4873000
1642,5,2,4,9,4,1,0,5606000
2080,2,1,7,17,0,0,2,6890000
1280,1,4,3,2,3,1,0,4420000
1782,3,1,5,0,8,0,0,6026000
1442,2,2,3,4,1,0,2,4866000
2273,5,4,10,10,10,0,1,8069000
1482,4,2,6,15,0,1,2,5316000
2306,3,3,4,0,3,1,2,7868000
2301,4,1,6,10,8,1,0,7683000
2573,4,1,10,1,7,1,0,9079000
1065,1,2,8,16,1,1,1,4015000
2207,4,4,3,12,2,0,2,7161000
2481,1,3,3,11,5,0,1,7743000
2249,5,3,8,0,4,1,1,8117000
2999,4,3,3,5,6,1,1,9717000
2342,4,1,7,15,10,1,2,7966000
2205,5,4,2,1,4,1,0,7315000
2666,4,3,6,8,4,1,2,9038000
2512,2,2,3,12,0,1,1,7986000
2019,1,2,8,16,6,1,1,6877000
1770,2,2,1,8,3,0,0,5410000
2932,3,1,5,3,5,0,0,9416000
1588,4,1,4,4,10,1,0,5464000
1841,5,1,4,7,2,0,2,6223000
1051,4,1,3,18,6,0,0,3323000
2930,3,1,5,16,3,0,1,9230000
2473,2,1,5,18,6,1,0,7839000
860,3,2,1,8,0,1,0,2880000
805,3,3,4,4,8,1,1,3205000
1743,2,2,10,0,2,1,1,6619000
1035,1,2,4,6,1,1,2,3805000
2916,1,1,4,12,8,1,1,9218000
1237,2,1,1,1,4,1,0,4071000
1425,2,1,7,6,5,1,1,5215000
1074,5,1,10,11,10,1,0,4432000
1601,5,1,3,15,6,1,1,5313000
2224,1,3,1,18,7,0,2,6712000
2033,2,1,6,17,0,1,2,6799000
839,1,2,4,0,4,1,1,3257000
952,1,4,8,3,1,0,1,3846000
2185,3,1,9,6,1,0,2,7675000
1931,4,1,2,9,5,1,2,6353000
1743,1,2,6,17,4,0,0,5599000
1187,2,1,10,14,10,1,2,4721000
1812,1,1,3,20,2,1,1,5646000
756,4,4,5,9,5,0,2,3068000
1196,3,1,2,4,4,1,0,4038000
1517,2,3,7,9,1,1,1,5491000
1119,4,3,8,20,5,1,0,4197000
1605,5,4,7,8,10,0,1,5805000
871,3,2,5,14,3,0,1,3123000
1313,3,3,8,12,4,1,2,5049000
756,4,2,9,3,3,0,0,3368000
611,3,1,8,6,9,0,2,2853000
1433,2,3,3,4,5,0,0,4709000
1077,3,2,9,14,6,0,1,4141000
1273,3,3,7,2,10,1,1,4949000
2171,3,2,9,20,0,1,1,7453000
1042,2,2,9,7,9,1,1,4276000
714,2,3,7,10,10,1,0,2982000
2042,3,1,8,17,9,1,1,6996000
2362,1,1,8,7,1,1,0,7976000
2685,3,4,2,12,9,0,0,8285000
2403,5,1,9,0,4,0,0,8389000
2998,1,2,5,4,2,0,0,9524000
712,2,1,3,19,0,1,1,2416000
2761,4,2,9,7,5,0,1,9383000
1397,3,2,7,18,10,1,2,5051000
867,5,3,6,18,4,0,0,3181000
2639,1,2,9,12,8,1,0,8837000
1711,1,3,9,20,9,1,0,5923000
1867,2,2,1,8,1,1,1,5931000
1442,1,2,9,5,10,0,2,5396000
2585,3,3,6,8,10,0,2,8595000
576,1,2,6,18,10,1,0,2228000
2089,3,1,4,8,6,0,0,6687000
884,1,4,4,4,4,0,1,3222000
1021,1,4,8,12,5,0,0,3793000
2384,2,2,9,16,1,1,1,8122000
1788,4,4,6,10,9,0,0,6084000
1919,3,4,10,16,3,0,2,6867000
2033,5,3,2,10,3,0,1,6519000
1711,4,3,1,8,7,1,1,5593000
2523,5,2,4,20,9,1,2,8189000
2588,3,4,3,8,7,0,2,8334000
580,4,2,3,2,9,0,1,2340000
2963,2,3,1,13,2,0,2,9079000
1108,5,4,4,15,1,0,1,3874000
2057,1,2,7,15,5,0,2,6841000
952,5,3,9,0,4,0,0,4096000
1822,4,1,5,14,5,0,2,6076000
1418,2,1,5,13,4,0,2,4784000
2074,3,3,8,18,8,1,1,7132000
1477,4,1,9,16,9,0,2,5401000
1350,2,3,9,6,2,0,1,5100000
994,2,4,1,16,7,1,2,3292000
2350,2,4,9,4,10,1,1,8320000
1043,4,2,2,9,3,1,2,3719000
2875,2,4,7,19,7,0,1,9245000
2474,4,2,6,6,6,0,2,8322000
676,5,1,4,12,1,1,0,2618000
979,4,4,9,10,3,1,1,4187000
1099,1,3,4,12,6,1,1,3827000
1649,2,4,5,3,6,0,1,5687000
1396,4,3,2,15,9,1,2,4688000
1487,3,1,4,13,0,0,1,4861000
1574,1,3,10,18,5,1,0,5652000
2173,3,2,6,17,0,0,2,7149000
1824,4,3,7,14,2,0,1,6262000
791,4,2,4,10,9,1,0,2983000
948,2,4,7,3,8,0,1,3784000
2334,5,1,3,16,2,0,0,7262000
1161,4,4,3,6,6,1,0,4133000
1104,4,2,6,7,6,0,1,4112000
789,4,4,4,9,4,1,1,3137000
2510,2,4,2,4,9,0,1,7950000
1889,1,1,6,7,2,1,0,6357000
2352,1,2,3,19,6,1,2,7396000
1696,1,1,9,8,2,1,0,6058000
564,4,4,2,5,4,0,1,2192000
988,2,3,4,0,8,1,0,3704000
2007,1,2,9,3,7,0,2,7131000
1568,4,1,2,18,1,1,2,5084000
539,4,2,1,7,5,1,0,1987000
1920,4,3,8,8,0,0,0,6690000
2081,2,1,5,17,8,1,2,6843000
2611,3,4,9,10,5,1,2,9113000
2226,1,2,6,19,9,0,1,7088000
1856,2,2,8,7,9,0,1,6468000
1671,3,2,8,18,4,0,1,5743000
2229,4,2,8,8,10,0,0,7587000
2835,3,1,6,8,0,1,0,9275000
2340,1,3,9,20,7,0,2,7820000
2866,5,4,7,16,6,0,1,9428000
1337,5,1,7,8,0,0,2,4991000
1428,4,1,7,2,0,0,0,5174000
1412,3,4,5,18,0,0,1,4726000
1109,1,4,2,3,3,0,0,3637000
2756,1,3,7,2,10,0,2,9228000
2620,1,1,10,19,2,0,0,8560000
1423,3,4,4,16,10,1,2,4929000
1057,1,3,10,1,6,1,2,4601000
2109,2,3,4,11,0,0,1,6777000
595,4,1,10,16,2,1,0,2845000
582,4,3,4,7,4,0,0,2296000
1398,1,3,4,11,1,0,2,4674000
1555,2,1,9,10,9,0,2,5655000
2751,4,2,7,19,2,1,0,8983000
1568,5,3,1,12,3,1,2,5214000
881,2,1,8,3,6,1,1,3743000
1243,2,4,8,9,6,1,0,4719000
2556,2,3,7,20,4,0,2,8318000
799,1,3,10,19,1,0,1,3237000
2535,4,3,5,6,3,1,0,8425000
2972,5,4,7,12,8,1,2,10056000
1557,1,2,10,6,2,1,1,5891000
1681,1,3,9,4,6,0,1,6083000
2857,3,2,4,0,3,0,0,9181000
786,2,1,6,2,5,0,0,3048000
1274,4,4,3,5,10,1,0,4492000
2414,1,2,3,7,2,0,1,7592000
1348,5,3,6,5,4,0,1,4964000
2372,4,4,4,2,8,0,2,7956000
981,3,1,4,19,6,1,1,3373000
2482,3,1,9,12,7,0,0,8286000
926,4,4,10,15,2,1,1,4028000
1569,3,2,8,3,9,0,2,5817000
1545,4,3,5,5,6,1,1,5555000
1173,3,1,7,7,5,0,2,4419000
1718,5,3,1,20,3,0,1,5274000
1031,5,1,2,18,7,1,2,3523000
611,4,1,3,11,7,1,2,2453000
1334,2,3,6,18,5,0,2,4592000
2485,5,3,10,11,3,1,0,8725000
1632,2,1,1,16,1,0,0,4806000
1647,4,2,9,3,7,1,2,6351000
944,3,2,4,9,4,1,0,3412000
1299,2,4,7,16,9,1,0,4647000
2953,4,4,8,11,10,1,1,9989000
850,3,4,7,9,10,1,2,3650000
696,5,1,10,15,9,0,1,3148000
1310,4,2,1,6,5,0,0,4170000
1635,1,4,6,10,3,0,2,5635000
696,3,3,5,6,10,1,2,3018000
903,1,3,6,8,1,0,0,3289000
2120,1,3,6,10,10,1,1,7130000
2267,1,4,4,20,10,1,0,7121000
2056,5,3,3,3,7,1,0,6898000
1204,4,1,9,2,5,1,0,4852000
1880,5,1,2,16,3,0,1,5880000
2582,4,2,4,11,1,0,2,8346000
1742,5,1,8,17,8,1,1,6196000
2861,2,4,5,10,0,0,1,9183000
2341,2,2,10,9,7,0,2,8163000
2048,5,1,8,3,3,0,0,7164000
2811,1,3,7,8,2,0,0,9113000
796,5,2,9,13,6,0,0,3338000
1873,3,3,8,20,2,1,0,6409000
2802,2,1,4,15,6,0,1,8716000
2029,1,1,4,6,3,1,0,6597000
2974,1,3,7,9,10,1,1,9812000
1467,3,2,6,14,1,1,1,5161000
2732,2,1,5,5,0,1,2,9036000
2329,2,1,7,12,0,1,0,7727000
1288,1,2,8,5,1,0,1,4754000
1341,3,2,9,9,1,0,2,5113000
1356,4,3,6,4,6,0,0,4878000
2035,2,3,4,3,1,1,1,6865000
1768,1,3,7,17,1,1,2,6114000
1999,2,4,4,9,6,0,2,6597000
632,1,1,3,17,0,0,1,2016000
548,3,4,4,6,2,1,2,2504000
2513,4,2,3,20,4,1,2,8009000
2737,5,1,7,6,6,0,0,9071000
1539,4,3,5,0,6,0,1,5487000
518,3,2,2,3,8,1,1,2134000
2206,3,4,8,12,1,1,2,7758000
1397,3,1,1,5,7,1,2,4681000
2229,2,2,4,17,5,0,0,6907000
1375,5,3,8,3,4,0,2,5365000
1277,1,3,8,14,4,0,2,4651000
701,3,3,7,18,10,0,1,2763000
693,2,3,6,2,0,0,1,2909000
821,3,1,5,18,7,0,2,2943000
1403,3,4,9,6,1,0,2,5419000
2240,5,1,6,9,8,1,1,7650000
2314,2,1,6,2,7,1,0,7782000
2897,4,3,4,15,0,0,1,9161000
1158,1,1,3,16,3,0,1,3614000
2898,3,2,4,10,9,0,1,9184000
1437,4,2,3,13,5,1,1,4841000
2370,1,4,8,18,6,0,0,7720000
1783,3,4,7,16,4,1,2,6309000
2069,3,2,7,3,3,1,2,7367000
2951,5,4,3,18,10,0,2,9323000
2247,5,3,8,1,6,1,0,8011000
2452,1,3,8,18,7,0,0,7936000
2467,1,1,7,15,0,1,1,8111000
2003,4,3,9,14,5,1,1,7149000
2062,2,4,2,10,2,1,2,6716000
1015,2,4,3,14,2,1,0,3435000
1806,2,2,3,3,10,0,1,5898000
2385,2,2,10,3,4,1,2,8565000
2904,1,1,2,1,4,1,0,9122000
579,4,3,9,13,5,1,2,2977000
2310,5,4,10,5,3,1,1,8430000
1137,3,4,4,6,6,1,1,4191000
2481,2,1,10,12,2,1,2,8643000
2681,5,2,4,0,0,1,2,9063000
1334,2,4,6,20,7,1,1,4652000
1273,1,2,6,4,2,1,0,4599000
2557,5,4,2,11,3,1,0,8171000
1683,5,4,3,14,10,1,1,5669000
2986,4,2,4,10,8,0,0,9418000
2039,3,3,6,5,4,0,0,6857000
1603,4,1,3,3,10,1,0,5429000
2648,3,4,4,14,8,0,0,8334000
1449,1,3,7,6,6,0,0,5067000
1409,4,3,2,12,5,0,1,4557000
1806,3,1,2,3,9,1,0,5888000
956,5,2,9,11,10,1,2,4168000
964,2,1,8,12,8,1,0,3732000
1546,4,3,3,20,6,1,0,4978000
1283,2,3,1,17,10,1,1,4029000
2657,4,3,1,17,2,1,2,8331000
1400,4,2,5,18,8,1,2,4910000
2197,2,3,1,7,9,0,2,6901000
948,5,1,4,10,0,0,1,3404000
2044,2,1,5,3,6,1,1,6932000
2582,5,3,5,16,4,1,1,8496000
1120,3,4,6,7,1,0,0,4090000
680,1,3,7,15,3,0,0,2580000
2703,5,4,1,8,9,1,2,8729000
2633,4,2,6,14,6,1,0,8629000
1782,5,1,5,14,6,0,0,5846000
840,1,2,3,13,7,1,1,2900000
2233,5,1,1,15,2,1,2,7089000
1281,4,3,8,13,10,0,0,4673000
697,2,3,2,0,5,1,1,2711000
893,2,2,4,6,6,0,2,3279000
2491,5,1,5,12,6,1,2,8323000
1573,2,4,6,16,8,0,2,5379000
592,4,3,5,16,5,0,1,2326000
2183,1,3,3,2,5,1,1,7179000
1815,3,2,8,5,7,0,0,6355000
2133,1,2,4,9,4,1,1,6959000
2733,3,2,6,5,6,1,2,9219000
2770,5,3,7,10,10,1,0,9300000
1575,1,2,2,10,1,0,1,4915000
1251,2,3,6,12,0,1,2,4613000
551,5,2,6,18,9,0,0,2203000
2359,4,3,1,11,10,0,2,7407000
2586,2,4,10,20,1,0,1,8658000
802,4,1,5,4,7,1,2,3366000
1605,2,3,2,17,8,0,2,5025000
710,2,4,1,0,5,1,0,2600000
2124,4,2,6,0,10,0,0,7232000
1793,2,2,2,17,3,0,1,5479000
2712,2,2,10,14,0,0,1,9096000
757,5,4,4,4,6,1,1,3191000
1492,5,3,2,8,6,0,0,4856000
616,4,4,10,15,3,0,1,2948000
2652,1,1,2,16,2,0,1,7996000
588,2,3,9,16,7,0,0,2534000
707,4,2,6,20,9,0,0,2581000
2313,2,3,10,20,3,0,0,7729000
1394,2,2,1,18,0,1,2,4392000
2710,1,4,7,14,0,0,1,8800000
2193,1,3,2,8,9,1,2,7069000
1371,1,4,2,18,9,0,0,4123000
1308,1,2,10,14,9,0,2,4914000
719,1,3,5,19,7,1,1,2647000
2152,1,4,2,8,3,0,0,6666000
2017,1,1,5,10,10,1,2,6741000
1745,1,2,5,20,0,1,2,5755000
1863,5,2,1,8,0,1,1,6069000
862,5,1,10,17,7,0,1,3606000
2403,1,3,8,6,6,0,0,8029000
1384,5,2,7,8,4,0,0,5002000
1973,2,2,2,2,6,0,2,6399000
2599,3,1,8,9,5,0,0,8597000
2071,4,4,7,1,4,0,2,7373000
1183,3,3,6,10,9,0,2,4349000
1001,1,2,4,4,4,1,0,3583000
618,2,4,1,2,5,1,0,2284000
2602,1,2,5,5,3,0,1,8396000
2526,4,4,9,4,1,0,1,8798000
2887,4,1,2,10,3,1,0,9041000
2341,4,4,8,12,5,0,2,8063000
1308,4,2,5,11,2,0,2,4624000
1045,3,4,6,11,3,0,0,3785000
2661,2,4,5,10,9,1,1,8733000
747,5,4,2,13,6,1,2,2861000
673,4,1,7,1,2,1,2,3239000
1544,3,3,10,19,4,1,1,5722000
772,4,1,5,11,8,1,2,3136000
820,4,1,10,16,5,1,0,3520000
1619,3,4,1,17,8,1,1,5117000
2174,2,1,1,8,2,0,0,6592000
2797,4,3,5,15,0,1,1,9111000
1126,3,3,4,11,10,1,2,4108000
1447,1,1,7,4,9,0,2,5201000
2961,3,3,4,13,5,1,1,9493000
1631,2,2,1,2,6,0,1,5193000
1709,1,3,8,18,6,1,2,6017000
2066,3,2,10,13,7,1,1,7378000
872,1,4,7,6,9,0,1,3446000
2524,4,1,7,6,9,1,0,8532000
1073,5,2,10,13,2,1,2,4579000
2835,1,3,2,7,5,1,2,9015000
2470,4,3,9,15,2,1,2,8610000
1877,5,4,10,0,6,1,2,7311000
820,4,2,2,4,7,1,0,2990000
1239,1,1,8,15,1,1,0,4447000
713,5,3,8,12,6,1,1,3269000
2592,4,1,8,9,3,1,0,8776000
2237,3,4,10,20,3,0,1,7661000
1567,4,3,9,2,7,0,0,5851000
897,4,4,3,15,8,1,1,3241000
1904,5,4,2,14,0,1,0,6152000
2105,4,4,8,2,10,0,2,7555000
721,5,1,4,13,3,1,2,2893000
554,3,3,9,13,10,0,1,2622000
2816,4,2,8,11,8,0,1,9368000
2833,2,4,3,4,0,1,2,9249000
683,4,4,5,6,5,0,0,2749000
2635,1,1,2,12,0,0,2,8105000
676,2,1,4,4,9,0,1,2558000
988,5,2,4,9,9,1,0,3644000
2960,1,1,3,17,0,0,1,9000000
2280,5,4,5,13,3,1,0,7600000
2256,3,3,4,2,8,0,1,7448000
2225,4,2,4,16,10,0,2,7175000
1885,3,1,10,7,1,0,2,6855000
1150,3,2,7,5,8,1,0,4410000
1237,2,3,6,13,0,0,2,4401000
664,5,1,2,1,0,1,1,2682000
1911,3,2,2,8,3,1,2,6293000
2269,2,4,9,15,1,0,0,7627000
720,2,1,1,0,6,0,0,2390000
1082,5,3,2,3,9,1,1,3956000
2958,5,3,3,0,4,1,1,9744000
1809,3,2,6,18,2,0,2,6037000
674,1,1,9,19,4,1,1,2852000
1823,5,4,5,9,1,0,1,6239000
2242,3,3,9,19,8,0,2,7646000
1603,3,4,1,15,0,0,0,4879000
1492,3,3,8,3,10,1,2,5766000
2500,1,2,8,12,5,0,1,8250000
1781,5,4,5,10,8,1,2,6323000
1607,4,2,10,7,8,1,1,6171000
2295,1,4,5,7,0,1,0,7565000
1823,2,4,6,18,1,1,2,6239000
693,1,2,6,19,10,1,2,2719000
1470,2,2,7,5,10,1,1,5400000
639,5,2,9,12,10,0,0,2887000
1366,2,2,5,20,0,1,1,4588000
1537,5,4,7,0,5,0,0,5681000
1802,4,1,8,7,9,1,2,6606000
1943,2,4,9,12,0,0,2,6869000
1988,3,2,3,6,9,1,1,6584000
2178,2,1,5,18,10,0,1,6884000
1265,5,1,5,17,6,0,0,4235000
1179,2,1,2,6,10,0,0,3747000
1590,3,4,6,13,6,0,0,5380000
611,4,2,8,4,9,1,2,3123000
1243,1,1,5,4,4,1,0,4379000
1736,3,3,2,15,1,0,1,5428000
2843,2,2,7,17,0,1,1,9279000
1437,1,1,8,9,1,1,0,5161000
1506,1,1,10,1,0,0,1,5658000
1157,3,1,3,6,4,0,0,3831000
2280,3,1,7,0,2,1,1,7950000
1381,1,3,1,18,5,1,2,4333000
2713,1,1,7,7,4,0,1,8859000
2626,2,2,2,2,9,0,0,8198000
552,1,1,10,3,0,0,2,2836000
2570,2,1,9,3,10,0,1,8760000
825,1,1,9,6,2,0,2,3495000
2324,1,4,5,9,8,0,0,7462000
2891,4,2,2,14,2,1,0,9003000
2956,2,1,7,7,9,0,2,9718000
2686,2,3,1,1,5,0,1,8408000
2229,4,2,4,9,5,0,1,7247000
2858,3,3,6,16,5,0,0,9094000
2299,4,1,5,4,3,1,1,7777000
846,5,4,9,10,8,1,1,3838000
1387,5,4,9,10,1,0,1,5311000
811,1,3,3,6,8,0,0,2753000
1594,4,4,4,5,10,0,2,5562000
530,4,4,5,14,0,0,2,2290000
2203,3,3,1,10,5,1,2,7059000
2194,1,4,3,20,1,0,2,6812000
1301,1,1,7,19,4,1,2,4613000
1556,5,3,1,8,5,1,2,5258000
1745,3,1,6,0,8,0,2,6175000
1286,2,2,2,17,7,0,1,3958000
1120,4,4,5,0,9,0,0,4180000
2368,1,4,4,19,7,0,1,7374000
2392,3,4,3,18,8,1,0,7536000
1347,1,1,4,17,3,1,0,4331000
922,1,4,8,9,9,1,2,3866000
1201,5,4,7,6,5,0,0,4553000
1144,3,2,9,18,9,0,0,4182000
2389,2,3,8,11,3,0,1,8017000
2704,3,1,5,16,0,0,1,8552000
609,5,1,7,9,1,1,2,2937000
1519,3,1,3,12,1,1,1,5027000
716,2,4,9,10,1,1,0,3218000
1546,2,1,9,10,7,0,2,5628000
642,1,4,9,5,6,1,1,3126000
1847,2,2,8,2,2,1,1,6691000
1453,5,1,1,12,6,1,2,4809000
2583,2,3,5,13,7,1,0,8329000
2656,2,2,6,0,5,1,2,9038000
1199,4,1,5,19,4,0,0,3947000
2315,5,4,8,14,1,1,1,8065000
2314,2,4,6,11,3,0,0,7542000
2007,1,4,10,16,2,0,0,6871000
1765,5,3,1,6,1,0,0,5615000
1402,1,3,5,9,5,0,1,4746000
680,2,3,6,10,0,0,2,2790000
1968,2,4,7,17,9,1,1,6714000
1137,4,1,6,10,3,0,0,4041000
2182,5,4,9,0,3,0,0,7816000
2101,1,2,2,4,2,1,1,6763000
905,5,1,3,1,8,1,0,3425000
1739,3,4,10,18,1,0,0,6127000
1127,2,3,10,9,8,1,1,4621000
853,5,1,9,12,10,1,2,3809000
2068,3,3,10,20,8,1,1,7274000
2911,1,4,9,7,7,0,2,9823000
1763,2,1,8,9,2,0,1,6119000
2868,4,2,2,6,6,0,0,8944000
1688,1,4,8,19,8,1,0,5804000
1884,5,3,6,7,5,1,1,6682000
2216,4,1,10,3,4,1,0,7968000
1701,5,4,9,16,4,0,2,6213000
1797,4,1,2,4,7,1,0,5891000
1778,1,4,5,3,3,1,0,6094000
1028,4,3,3,13,4,1,0,3564000
1301,5,3,6,19,1,1,0,4613000
519,5,1,5,6,5,1,0,2367000
532,5,2,2,2,4,0,2,2226000
1620,2,3,10,1,9,1,2,6340000
642,1,3,3,9,1,0,1,2266000
990,4,3,10,8,2,1,2,4410000
2446,3,3,4,13,6,0,2,7878000
2689,4,3,9,0,2,1,2,9567000
1372,5,2,8,15,8,1,2,5236000
2937,5,1,1,11,3,0,1,9051000
1343,2,4,9,2,7,0,1,5189000
1675,4,3,10,19,4,0,2,6095000
1767,1,2,3,15,2,1,2,5721000
719,2,1,5,18,4,1,2,2737000
2173,4,3,4,0,2,1,1,7439000
1420,4,4,5,18,7,0,1,4800000
2233,3,1,9,15,5,0,1,7559000
1178,1,4,7,7,3,1,2,4574000
2273,5,3,6,7,3,0,0,7619000
1250,2,3,8,14,9,1,2,4770000
969,2,3,1,16,8,1,0,3027000
2876,1,2,8,3,8,1,0,9628000
2225,5,1,8,6,8,1,1,7865000
2255,5,2,4,20,4,0,0,7075000
1482,5,3,6,16,2,1,0,5216000
1554,2,4,4,18,4,1,2,5232000
851,1,3,2,0,8,0,0,2893000
2370,3,4,4,2,4,1,0,7890000
1938,1,2,7,1,6,1,2,6914000
1422,1,3,1,5,0,0,0,4406000
2059,4,4,1,16,5,0,0,6277000
2806,2,2,5,19,0,0,1,8778000
2036,2,1,4,14,10,0,1,6438000
601,2,1,5,14,4,1,2,2463000
1062,5,2,1,20,7,0,2,3356000
2341,2,4,1,15,2,1,1,7273000
1816,2,3,3,8,9,1,2,6088000
588,4,2,8,2,8,0,1,2864000
1923,2,2,8,14,1,0,1,6529000
1725,2,1,4,0,5,0,2,5865000
671,4,4,1,3,0,1,1,2603000
514,1,2,7,11,5,0,0,2132000
2910,1,2,7,3,4,1,1,9710000
1850,1,3,1,14,0,0,1,5590000
1618,3,3,8,17,8,1,1,5784000
2036,5,3,7,19,5,1,0,6918000
2794,2,4,7,9,6,0,1,9202000
539,1,2,4,14,3,1,1,2077000
2795,5,3,5,2,7,1,2,9495000
1399,3,4,8,20,3,1,2,5177000
2683,5,4,6,12,9,0,1,8859000
2910,5,3,2,12,9,0,2,9190000
1145,3,1,3,13,4,1,2,3965000
2815,4,3,7,14,3,0,1,9235000
2267,3,4,10,8,6,0,0,7911000
2085,2,3,10,12,5,0,1,7285000
2104,3,4,8,6,7,0,2,7422000
966,2,3,10,3,10,0,2,4188000
2815,2,1,4,14,1,0,1,8775000
815,3,3,2,18,8,1,2,2835000
1310,1,3,4,3,8,1,2,4720000
1261,3,2,8,9,0,1,0,4763000
1194,1,1,7,16,7,0,1,4122000
927,4,4,8,6,7,1,1,4011000
2396,4,1,1,10,8,1,0,7468000
2641,3,3,5,20,0,1,1,8493000
1002,3,3,10,17,0,0,0,3906000
2545,4,2,8,9,4,0,1,8595000
2849,2,2,7,7,10,0,0,9267000
969,5,1,2,15,10,0,0,3087000
1967,5,3,4,4,7,0,2,6721000
2342,2,1,8,11,0,0,1,7816000
1191,2,4,1,3,2,1,0,3983000
2493,3,3,1,19,7,1,2,7749000
1773,5,2,6,11,2,1,1,6239000
2493,3,1,3,17,9,1,0,7769000
1833,3,3,4,10,10,1,0,6089000
2663,1,1,3,15,1,1,1,8299000
2457,1,2,5,14,8,1,2,8011000
2077,3,2,9,18,3,1,2,7291000
1406,2,1,4,7,7,0,0,4608000
1356,1,4,2,6,10,1,1,4548000
1020,4,3,8,11,6,0,1,4010000
1414,5,4,9,15,0,0,0,5212000
2213,4,2,4,10,9,0,0,7099000
984,2,3,6,2,5,0,1,3782000
653,4,4,1,14,8,0,0,2099000
2670,4,2,8,6,8,0,1,9030000
1306,1,1,9,11,3,1,0,4828000
2006,3,2,10,6,10,0,1,7188000
2523,2,3,10,7,0,1,1,8849000
1089,1,3,10,17,2,0,1,4147000
2326,4,4,9,10,10,0,1,8078000
1577,2,4,2,14,7,0,1,4951000
1970,5,4,8,18,0,0,0,6720000
992,3,4,3,11,3,1,2,3636000
2564,5,2,5,12,1,1,2,8572000
888,5,1,9,11,1,0,2,3784000
2564,3,3,10,7,6,0,1,8872000
2240,3,3,7,11,9,0,1,7520000
2323,5,2,8,15,10,0,2,7939000
1684,5,3,9,9,9,1,0,6262000
2732,4,4,5,5,3,0,1,8996000
