area,bedrooms,bathrooms,location_score,age_of_house,floor,near_metro,parking,price
1764,3,3,7,3,5,0,0,8634669
1405,3,1,7,12,10,1,1,7805671
726,2,1,6,19,0,1,1,5197904
2253,4,4,9,18,3,1,2,11616960
1518,4,1,10,9,7,1,0,8826252
2822,5,1,4,10,2,0,2,11507690
2820,5,4,1,18,1,0,0,10948623
1614,3,1,5,5,4,0,0,7243474
804,1,1,7,20,6,0,0,4586149
1287,4,1,4,7,0,0,0,6901034
2015,3,1,8,17,0,0,1,8701066
1303,4,2,9,14,4,0,1,8113327
2152,5,4,7,17,0,1,2,11040321
703,2,2,4,17,1,1,1,5192023
717,1,1,5,7,10,1,1,5056006
2793,5,1,8,14,9,1,2,12682955
936,2,1,6,20,1,1,1,5630967
879,2,2,2,14,1,0,0,4729985
2165,4,4,3,12,6,1,2,10463803
1689,3,3,6,7,10,1,0,8807555
2532,4,4,6,19,9,1,2,11815305
1190,4,2,5,9,2,0,0,7097843
1241,2,2,7,8,8,1,2,7643881
2656,5,4,2,9,6,0,2,11619108
2154,3,3,6,17,0,1,0,9283591
1977,3,3,4,2,10,0,1,9133170
947,2,1,3,15,8,1,1,5352878
1756,3,3,4,14,2,0,0,7990767
951,2,2,2,19,6,0,0,4780365
2737,4,3,4,3,3,1,2,11946224
2529,4,1,9,14,4,1,1,10876489
2349,3,3,8,4,9,1,0,10935394
1922,4,3,8,15,9,0,1,9667915
1494,4,3,5,4,5,0,0,8213079
2946,4,3,6,10,1,0,1,11640547
1029,4,4,4,9,8,1,0,7351786
2244,3,3,8,1,10,1,1,10958830
980,2,2,6,6,3,1,1,6567785
582,1,1,7,19,1,1,1,4657228
947,2,2,2,11,7,0,0,5026552
2620,4,1,10,2,3,1,0,11637749
2575,3,1,10,0,7,0,2,11233970
918,2,2,2,9,9,1,0,5353594
1971,4,2,9,15,3,1,2,10061577
2412,3,3,7,13,1,0,2,10371367
2631,5,1,7,17,4,0,1,11167362
1300,4,1,10,19,0,1,0,8008546
2077,4,3,6,0,3,0,2,10084849
510,2,2,2,19,9,0,0,3898916
2463,3,1,1,0,2,1,2,9797453
1479,4,2,8,5,2,0,1,8445545
2247,5,3,1,8,3,0,2,10040162
683,2,1,5,14,3,1,0,4772647
1076,2,2,6,8,9,0,0,6331359
1908,3,3,8,6,4,1,0,9423145
1920,5,4,5,4,6,0,2,10444871
753,1,1,3,14,4,0,1,4013149
1492,2,2,5,2,1,0,2,7344006
2003,4,3,1,20,2,1,1,9007413
1209,3,1,1,13,2,0,0,5371843
1563,2,2,8,19,9,0,2,7999280
1807,5,3,6,17,9,0,0,9285327
2476,4,4,6,5,9,1,2,11939596
1955,4,3,6,3,2,1,1,9897224
1270,3,2,7,13,5,1,0,7300650
513,1,1,3,20,1,0,0,3068133
2612,4,3,4,20,10,1,0,10558836
1676,4,2,6,9,10,1,1,9030896
2574,5,2,10,13,8,0,2,12320436
1982,3,2,5,6,0,0,1,8789187
1891,3,1,6,2,7,0,2,9109062
2055,4,1,7,17,9,0,2,9474861
917,2,2,6,13,1,0,0,5525869
814,1,1,1,5,2,0,0,3753309
1885,4,1,3,3,6,0,0,8111720
2775,4,3,2,8,2,0,1,10992491
1045,3,3,3,3,4,1,1,6820164
2444,3,2,1,8,5,0,2,9370090
2726,4,4,9,16,0,0,2,12032271
1945,5,1,4,5,6,1,0,9171299
1216,4,4,4,10,5,1,1,8158360
666,1,1,7,18,3,0,0,4313069
1897,4,1,10,14,3,0,0,9271048
910,2,2,6,10,2,1,1,6144596
1162,4,4,1,5,3,1,1,7437666
2889,3,1,10,19,9,1,2,12047732
820,2,1,8,17,6,1,1,5953618
2985,5,2,9,3,9,0,2,13329267
2801,5,4,5,12,1,0,0,12070638
841,1,1,3,9,1,1,1,4617311
1838,5,4,4,14,3,1,0,9512661
2439,3,1,9,18,9,1,1,10741533
2554,4,3,9,8,3,0,0,11259602
774,1,1,6,2,4,1,1,5259337
2148,5,3,5,6,1,0,1,10254618
2528,3,3,1,6,10,0,2,10234794
2388,4,4,1,17,10,1,2,10524295
2348,5,2,6,16,4,0,1,10726355
1271,2,2,10,8,5,0,2,7620445
1915,5,4,1,13,2,0,2,9637836
940,1,1,1,20,9,0,1,4082801
1736,4,1,5,0,5,0,2,8724875
824,1,1,8,20,4,0,1,5120178
2198,4,1,3,5,6,1,1,9366405
1593,4,2,10,5,4,1,0,9394801
2129,3,2,3,8,0,0,1,8555828
1632,2,2,4,18,6,1,2,7566019
2271,5,2,1,18,1,0,0,8898024
2073,4,1,5,5,8,0,2,9695460
506,1,1,10,14,9,0,1,4931956
1966,3,3,6,19,1,0,1,8778311
1373,2,1,8,1,2,1,0,7214892
2951,4,1,9,12,0,1,2,12189145
2460,4,4,3,11,3,1,0,10589945
645,1,1,4,7,3,0,0,3859171
1263,3,2,10,13,4,1,1,8325931
775,1,1,2,3,5,0,1,4270673
2999,4,3,3,4,6,1,0,11593102
1739,2,1,10,19,0,0,2,8388470
1774,4,1,4,2,5,1,2,8931758
2053,4,4,2,6,6,1,1,10075881
1301,3,1,5,10,2,0,2,7061251
1055,2,1,6,6,4,1,0,6210974
2939,4,2,5,19,6,1,1,11603062
2751,3,3,4,11,2,0,2,10905663
500,2,2,1,13,4,0,0,3599495
812,2,2,1,4,4,1,1,5229593
534,2,2,1,3,6,0,0,4036086
585,1,1,10,3,4,0,0,5022755
1013,3,3,7,6,6,1,0,7278244
1125,4,1,3,12,4,1,1,6639810
2492,4,4,10,13,7,1,1,12218168
1261,3,3,9,13,3,0,0,7719392
1344,2,1,8,19,8,0,0,6699299
504,1,1,8,3,9,1,0,4849774
2969,4,1,9,11,1,1,2,12420498
2230,3,2,1,6,8,1,2,9592413
1115,3,1,7,16,2,0,1,6507504
2154,3,2,2,0,9,1,1,9104521
2009,5,2,10,6,2,1,1,10986865
688,2,1,7,18,0,0,0,4734370
1411,3,3,8,2,1,0,0,7905396
1370,2,1,4,16,10,1,2,6933311
1853,5,1,3,18,10,0,0,8322484
1102,2,1,4,7,5,0,0,5438781
2715,5,3,2,3,1,0,2,11627792
2886,4,4,4,17,10,1,2,12110294
2758,4,4,8,17,2,0,1,11640434
2758,5,3,3,4,9,1,1,11931329
1747,3,3,5,16,6,1,1,8593161
596,2,1,1,12,8,0,1,3995239
2781,5,3,10,19,10,0,2,12903101
2298,3,1,3,18,8,0,0,8331960
519,2,1,4,18,1,1,0,4106799
2751,3,1,8,18,6,0,0,10143577
1882,3,2,5,18,5,0,1,8201781
1199,3,1,10,5,9,0,0,7504163
1650,4,3,2,13,1,1,2,8447065
2173,3,2,1,16,8,1,0,8683981
2252,3,1,4,16,1,0,1,8439588
1811,4,3,2,1,3,1,1,9249844
1217,3,3,6,19,4,0,2,7311743
1975,5,2,9,11,1,1,0,10214541
2617,3,1,7,9,4,1,1,10837791
1625,3,1,4,5,10,0,0,7497069
1228,4,1,6,16,10,1,2,7678788
903,2,1,2,1,1,1,1,5206178
1283,4,3,4,10,10,1,2,8208520
2925,3,1,5,1,8,0,0,10848823
1878,4,2,2,12,7,1,1,8545092
2355,3,2,9,18,2,1,2,10883367
2772,5,3,8,16,10,1,0,12470971
1314,4,2,5,15,10,1,2,7992824
863,1,1,8,7,0,0,0,5212811
1174,2,1,2,2,4,0,1,5714240
878,2,1,1,8,4,1,1,5003928
2681,5,3,3,10,9,1,0,11335091
564,1,1,10,14,6,0,0,4651099
529,1,1,2,19,5,0,0,2983870
679,1,1,8,12,6,0,1,4797633
935,2,2,9,8,6,1,0,6762598
626,2,1,9,9,8,0,0,5306552
2851,4,2,4,8,4,1,0,11115171
2301,3,2,8,14,2,0,0,9747224
2179,3,3,7,4,0,0,1,9646123
1616,4,3,2,15,2,0,0,7763489
617,1,1,1,12,6,1,0,3668166
1049,2,2,9,18,3,1,1,6940369
708,2,2,1,11,7,0,0,4350170
1801,4,3,7,8,1,1,1,9656457
2218,4,1,6,14,1,0,0,9013153
2524,3,1,9,0,5,0,1,10739886
2509,5,2,7,5,5,1,0,11392730
2224,3,2,1,7,3,1,2,9354987
2602,5,3,9,1,8,1,0,12542295
2615,5,2,1,8,3,1,0,10352527
2969,5,4,9,11,3,0,0,13119668
513,1,1,4,18,8,0,0,3462433
1649,2,1,4,15,6,1,2,7431055
2823,5,1,2,9,0,1,1,10967753
501,1,1,8,17,7,0,0,4165326
3000,3,1,8,19,9,0,1,11228419
2117,5,1,10,18,1,0,2,10463764
1592,4,2,7,4,6,1,0,8842176
1294,3,2,8,2,7,1,1,8091215
2183,5,3,3,12,9,0,1,10283351
2712,5,4,9,17,1,1,0,12647922
1556,3,1,8,15,0,1,0,7913501
2435,4,3,1,10,6,0,1,9772936
2688,3,3,9,17,10,1,1,11755946
2923,5,3,1,3,3,0,2,11668056
2389,3,2,5,2,4,0,0,9441522
1632,4,3,4,17,2,0,1,8013342
2099,3,2,8,17,6,0,1,9562766
1257,2,2,3,15,3,0,0,5757246
2836,3,1,5,10,4,1,1,10890313
1660,2,1,2,1,9,1,1,7512292
2085,5,4,2,15,7,0,0,9749470
2434,5,1,10,19,1,1,1,11310930
779,2,1,10,18,5,0,0,5614560
1382,4,3,7,5,5,1,2,9080179
782,1,1,3,16,0,1,1,4423154
2918,5,3,6,0,0,0,1,12357005
801,2,2,7,7,0,1,1,6228319
2535,4,4,3,5,0,0,0,10473279
2714,5,2,9,6,9,0,1,12120208
619,1,1,8,12,0,1,0,4608597
1386,2,2,9,19,3,0,0,7098561
2472,4,4,8,15,9,1,1,11756574
2733,4,2,3,8,1,1,2,11052915
2214,5,1,8,14,5,1,2,11166470
2290,4,3,8,17,5,1,1,10863105
2882,3,2,3,14,9,0,1,10471727
1021,4,3,2,12,5,0,0,6388308
2509,3,2,2,2,8,1,1,10096871
1485,3,3,2,8,4,1,2,7918145
1731,3,2,4,18,7,0,0,7433618
2645,5,4,3,15,7,1,0,11703334
2709,5,4,8,9,2,0,1,12582569
624,2,2,9,9,6,0,0,5632092
2159,3,2,7,10,1,1,1,9899376
1917,3,1,3,2,4,0,2,8490372
2635,3,3,10,16,10,1,2,11800462
2261,5,4,6,3,10,1,1,11929730
717,1,1,1,11,9,0,1,3843698
938,2,2,3,5,6,1,0,5733617
1577,3,2,6,4,10,1,2,8808770
2352,3,2,2,12,8,0,0,8635947
1236,2,2,2,2,3,0,2,6208555
1086,2,2,10,16,0,0,1,6737092
1790,3,2,8,15,3,1,2,9303050
1113,4,2,4,19,1,0,0,6497906
771,1,1,7,18,4,0,1,4781255
540,2,2,10,16,7,0,0,5391847
2356,4,3,6,13,2,1,0,10719961
1276,3,1,3,8,4,1,2,7011230
1924,5,1,10,1,6,1,0,10481064
2414,5,2,1,13,2,1,1,10100640
1858,5,4,3,8,4,1,1,10152124
1493,2,1,9,8,2,0,2,7926425
2378,4,2,10,1,9,0,2,11363439
1066,2,1,2,10,10,0,0,5155618
2579,4,1,4,12,8,1,0,10169678
943,2,2,3,7,7,0,0,5373838
2351,4,4,6,2,9,0,0,10737014
1148,4,4,1,15,3,1,1,7238628
1675,2,1,7,14,4,1,1,7740803
1397,2,1,4,4,3,0,2,6893448
1949,4,2,8,13,7,0,0,9483284
2744,4,2,2,19,6,1,1,10675038
2218,5,2,3,8,3,0,0,9674661
827,1,1,6,16,8,0,0,4658484
585,2,1,5,3,2,1,1,4957292
2189,4,1,8,15,9,0,1,9771740
1907,4,4,6,20,9,1,0,9538675
951,2,2,9,15,3,0,0,5989664
1144,3,2,6,19,6,0,1,6856858
2664,4,3,9,6,1,0,2,11795188
1918,5,3,9,15,2,1,0,10492439
2439,4,1,3,15,10,0,2,9698177
1752,2,1,1,5,3,1,0,7032598
2614,5,1,8,7,6,1,2,12324841
1759,4,4,1,12,10,1,2,9298405
510,1,1,5,7,10,0,1,4180955
1273,4,3,1,5,1,0,0,6965981
2583,4,1,1,0,0,0,0,9302806
725,2,1,3,5,0,0,1,4578172
701,1,1,7,12,1,1,0,4847443
563,1,1,8,17,2,1,1,4843517
2815,5,1,2,15,3,0,1,10572854
738,2,2,8,13,0,0,1,5762493
1306,2,2,1,7,5,0,0,5818792
1893,3,2,4,4,7,0,2,8873883
1931,3,2,2,13,9,1,2,8800114
2266,4,4,9,13,6,1,1,11640291
1541,3,3,2,8,2,1,0,7327203
555,1,1,8,8,3,1,1,4994278
899,1,1,4,16,2,0,0,4202159
2720,5,2,4,15,6,0,2,11503969
1356,4,2,5,10,0,0,1,7469770
2428,4,4,6,14,8,1,1,11117852
706,1,1,6,19,1,0,1,4251465
1598,3,3,4,19,3,0,1,7658339
2867,3,2,1,4,6,1,0,10195399
1810,5,3,6,16,0,0,2,9664770
2540,4,4,6,3,3,0,2,11926435
1414,4,2,4,15,0,1,1,7644236
2695,5,3,1,3,10,0,2,11496906
1501,4,3,5,3,8,1,0,8727788
1158,3,3,5,10,7,0,0,6843897
2338,3,1,8,1,1,0,1,9882215
2145,3,2,5,18,7,0,0,8711216
1454,2,1,9,4,6,0,2,7917770
2416,4,4,10,19,9,0,1,11711592
1731,2,2,10,12,0,1,1,8711910
910,1,1,9,18,2,0,0,5279500
1782,4,4,5,7,5,0,0,9165662
1817,3,1,7,6,1,1,2,9159908
1051,4,4,10,3,8,1,0,8867456
1809,5,4,9,13,3,1,1,10847468
2922,4,3,3,5,0,1,2,12211884
2848,5,2,6,10,8,0,0,11428672
1932,5,1,9,14,5,1,2,10685208
1506,3,3,5,19,1,0,2,7821328
1452,3,3,9,7,1,0,1,8549811
1170,3,2,9,6,4,0,1,7609428
1269,2,1,9,2,6,1,0,7461401
2511,4,1,2,0,3,1,0,9750096
2512,3,2,2,15,4,1,1,9787911
1571,2,2,10,2,8,1,2,9083309
573,1,1,1,2,3,0,0,3385733
1190,4,1,5,17,9,0,1,7049544
826,1,1,10,5,1,1,0,5805593
2409,4,2,5,9,3,1,2,10738747
1683,3,2,2,16,4,1,2,7928193
904,2,1,4,12,5,1,1,5511123
682,1,1,9,14,1,0,0,4767408
1418,2,1,7,11,6,0,2,7227382
2878,4,1,3,12,6,1,2,11312979
984,2,1,8,14,10,0,1,6211895
2043,4,4,5,17,6,1,2,10352213
1809,5,4,8,13,7,0,2,10669097
2576,3,1,8,10,0,1,2,10672950
1516,3,1,4,18,3,1,1,7331892
882,1,1,8,17,8,1,1,5667254
2329,3,3,9,11,4,1,0,10764278
1972,3,1,8,6,2,0,0,8599746
1860,5,4,9,18,2,0,0,10378829
1140,4,3,6,15,6,0,0,7295399
2701,3,2,1,14,9,0,2,10073445
541,2,1,4,20,1,1,1,4283646
1755,3,3,2,18,7,1,1,7944569
2736,4,4,8,3,1,1,0,12179119
2664,5,3,10,12,3,1,0,12420281
692,2,1,7,4,10,1,1,5776427
544,2,1,9,15,0,0,0,4665726
913,2,2,7,14,0,0,0,5604227
986,2,1,1,8,5,0,0,4665871
821,1,1,3,2,3,0,1,4429353
643,1,1,7,3,10,0,1,4912967
868,2,2,2,8,6,1,1,5438277
851,1,1,4,10,5,0,1,4705526
1735,4,1,6,20,6,1,0,8145207
1304,3,1,4,16,6,1,2,7063966
578,1,1,5,8,3,1,0,4347295
1798,4,1,2,18,1,1,1,7843271
1563,3,1,7,20,6,1,2,8275349
2465,4,1,4,8,1,1,1,9983033
1628,4,4,5,18,1,1,0,8665006
600,1,1,4,11,1,1,0,4099727
2050,3,3,3,19,4,1,1,8755553
1337,2,2,2,1,0,1,2,6947395
924,1,1,5,7,8,1,1,5550636
2998,5,1,10,5,10,0,1,12628656
2980,3,2,4,7,9,0,2,11226368
2101,3,2,10,7,2,1,1,10262060
990,1,1,5,18,1,0,0,4486574
608,2,1,4,17,1,0,0,3933092
974,2,2,10,2,7,1,1,7223575
2847,4,1,8,19,1,0,1,10972050
1111,2,1,6,18,1,0,0,5483131
837,2,1,6,13,2,1,0,5422361
1950,5,1,5,0,9,1,0,9591675
2328,5,4,2,13,8,0,2,10861712
2704,3,1,9,20,2,1,1,10847506
1159,2,2,4,12,2,1,0,6013717
2266,5,3,8,7,2,0,0,11124855
1065,3,1,7,6,7,0,1,6745194
821,1,1,5,3,4,1,0,5103766
2487,5,3,8,11,9,0,1,11616616
1659,4,1,8,13,4,0,1,8447824
514,2,2,10,9,10,0,1,5864187
1247,3,1,3,18,3,0,1,5996891
1600,4,2,5,11,1,1,1,8667893
2753,5,4,8,10,4,1,0,12834963
995,2,2,1,13,6,0,1,5218011
502,1,1,3,5,0,1,0,3749442
2337,4,1,5,19,4,1,0,9479218
1525,4,2,7,3,5,0,2,9034760
1473,2,2,7,17,2,0,2,7552032
2583,3,1,8,20,8,0,2,10490005
1247,2,1,10,4,5,0,2,7373090
2930,4,2,4,20,5,1,1,11413919
1366,2,1,8,18,2,0,0,6458153
593,1,1,3,15,9,0,1,3877552
2843,5,2,6,19,10,1,0,11681520
639,1,1,3,9,0,0,1,3843522
631,1,1,8,17,1,1,0,4721183
701,2,2,3,9,6,0,1,4976208
1162,4,1,9,10,1,1,0,7740951
1074,4,4,7,1,0,1,1,8445345
948,1,1,2,11,9,0,0,4314772
2551,5,4,4,15,2,1,2,11919713
587,1,1,6,19,9,1,1,4593649
1334,3,1,3,18,10,1,2,7189858
2246,5,4,2,10,4,0,2,10720162
1891,5,3,8,2,9,1,1,10996896
2534,3,1,8,2,9,0,2,10924809
692,1,1,4,7,6,0,1,4382821
968,2,1,4,8,0,1,0,5358914
2683,5,4,7,7,1,1,2,12670113
2409,3,2,2,2,5,1,0,9687069
974,1,1,10,8,9,0,0,5979178
2082,4,3,2,15,3,0,1,9076237
2232,4,1,5,7,1,0,1,9646537
595,1,1,10,17,0,0,0,4440268
2178,3,3,3,5,4,1,0,9182875
1922,4,3,2,16,9,0,2,9033464
2550,5,3,6,2,7,0,1,11598956
1476,3,3,9,1,10,0,1,8828382
1550,4,2,1,9,9,1,0,7659375
2991,3,1,1,13,9,1,1,10567890
882,1,1,4,2,6,1,0,5008936
2076,4,1,4,1,7,1,0,9226480
2853,5,1,7,8,0,0,0,11385885
951,1,1,8,19,6,1,0,5364819
1835,5,2,1,17,6,1,0,8604438
1684,4,3,6,11,8,0,2,9102451
2651,4,4,7,10,4,0,1,11967787
2589,3,1,7,16,8,0,0,9908200
2785,4,2,3,1,1,1,0,11044331
1392,2,2,9,3,7,1,0,7811750
1207,3,2,9,17,1,0,2,7657834
976,1,1,8,13,1,1,0,5595105
2342,5,3,5,4,4,1,1,11234022
579,1,1,3,11,9,1,1,4190597
878,1,1,5,9,5,1,1,5275121
1945,3,3,7,2,4,0,0,9452406
1583,2,1,6,9,10,1,1,7841337
2231,3,3,6,4,1,1,1,10079825
2370,5,2,10,1,7,1,1,12234890
2490,4,2,5,20,4,0,0,10106784
1485,2,2,8,18,9,1,0,7592527
1921,5,1,2,4,4,1,0,9001550
2292,5,2,7,7,5,0,2,11225290
2226,5,1,2,18,2,0,1,8929347
2213,4,2,4,19,10,0,1,9305001
2218,3,1,8,20,7,0,1,9265041
2568,3,1,3,13,1,0,1,9375618
1564,2,2,1,2,10,0,0,6534844
1043,4,1,1,5,5,0,0,5718258
2134,4,3,1,14,1,1,0,8905847
817,2,2,5,16,3,1,1,5544981
2775,4,3,4,3,8,1,2,12316370
1469,2,2,5,18,2,0,1,6657065
2904,4,3,6,16,7,0,1,11706307
1357,4,1,4,4,2,0,1,7370728
2761,5,1,8,0,1,0,0,11834541
1869,4,4,5,2,2,1,0,9579049
2731,5,2,4,9,0,0,1,11191234
796,2,2,6,20,5,1,1,5783090
2883,5,4,3,11,3,1,1,12514324
919,2,1,3,1,3,1,1,5648748
2464,5,3,2,20,7,1,1,10615424
1207,2,1,1,4,2,1,0,5473369
2343,3,2,7,9,3,0,2,10300407
1956,3,3,10,19,7,0,0,9239486
1797,2,1,8,0,9,0,2,8484957
2429,4,3,3,1,10,0,2,10941999
2542,5,2,2,1,1,0,2,11009936
626,2,2,1,1,5,0,0,4242005
1894,4,4,9,12,5,0,0,9840859
2946,4,2,8,20,2,0,1,11869965
2668,3,3,3,19,0,0,1,10112358
1242,3,2,9,17,8,0,1,7679191
2176,5,4,6,14,7,1,1,11072259
2842,4,2,9,18,1,1,1,11857212
798,1,1,6,7,4,1,1,5291798
769,1,1,1,16,4,1,0,3836697
1093,2,1,5,8,10,1,1,6358574
1737,4,3,9,11,10,1,2,10463897
1771,3,2,2,8,2,0,2,7858184
1075,4,1,5,4,6,0,1,6730091
1331,4,1,5,7,8,0,1,7433256
1653,4,4,2,4,3,1,1,8797124
1103,3,3,10,3,3,1,0,8183545
542,2,2,8,20,10,0,0,5101548
2387,5,1,4,19,9,0,1,9948973
2118,3,1,8,10,3,0,2,9302163
2884,3,3,3,16,10,0,2,11249956
1363,4,3,1,14,3,1,2,7779728
1818,4,1,6,1,6,0,1,8737127
854,2,2,3,14,8,1,1,5614262
2166,3,1,8,12,2,1,2,9728778
1442,4,1,5,8,5,1,1,7819410
1599,4,4,6,6,10,0,0,8925645
2076,5,2,4,17,4,1,1,9721224
513,1,1,3,4,1,1,0,3740107
1024,2,2,10,7,0,0,0,6746242
1122,4,2,3,1,2,1,0,7116215
2247,4,4,1,12,8,0,2,9996478
2763,3,2,7,14,4,0,2,11329813
529,2,2,4,10,4,1,0,4658027
2948,4,1,2,4,1,0,1,10620458
1273,2,1,3,10,3,1,2,6630619
2268,5,3,7,13,9,0,1,10761975
2447,5,3,7,9,4,0,0,11230233
1597,4,2,3,3,1,1,1,8511095
2522,3,1,6,11,5,0,0,9440542
2759,4,3,6,0,2,1,2,12169445
2004,3,2,9,6,6,0,1,9465406
2795,5,3,10,18,3,0,2,12991589
2789,5,4,7,16,9,0,0,11941927
1894,5,2,9,11,4,1,2,10527926
1786,2,1,7,3,4,0,1,8153338
1456,4,4,1,14,10,0,1,7985663
1070,2,1,6,1,2,1,0,6343270
2312,5,2,10,14,7,0,0,11261388
2580,4,1,6,19,0,1,1,10324145
1712,4,4,9,9,10,0,1,9806100
1758,3,1,5,0,10,1,1,8754867
1930,3,2,7,19,9,0,0,8631323
1317,3,3,10,1,10,0,1,8709544
1654,4,1,5,15,6,0,0,7555426
2883,4,4,10,3,4,0,1,13094561
2861,3,3,5,4,7,1,1,11879290
2370,4,1,7,10,3,1,1,10691694
2036,4,3,7,6,10,1,0,10233547
1468,3,1,2,3,6,1,2,7574123
1066,3,1,8,3,6,1,1,7319991
1171,3,2,4,8,3,0,1,6469264
1002,2,1,3,17,8,0,0,4989894
2841,5,1,5,2,0,0,0,11353877
686,1,1,5,14,4,0,1,4336473
2829,4,1,10,8,2,0,2,11772619
777,1,1,6,17,2,1,1,4981182
2584,3,3,8,1,9,0,1,11351466
1986,4,3,4,13,4,0,1,9107547
1768,4,4,1,5,6,0,2,8866953
1696,3,2,7,19,10,0,0,8048872
1213,4,4,3,4,3,0,2,8097422
2292,3,3,7,7,3,1,2,10640625
1444,4,4,6,1,8,0,2,9402048
583,1,1,7,19,8,0,0,4146008
1640,2,1,8,16,3,1,2,7951893
2050,5,3,10,9,1,1,1,11326049
1581,3,2,6,2,5,0,1,8203585
1182,3,3,1,13,0,0,0,5996303
1100,2,1,1,20,2,1,0,4900627
2473,5,2,5,13,5,1,0,10566903
1103,2,1,3,3,2,0,1,5646835
1338,3,3,4,5,2,0,0,7104383
1423,3,2,3,8,1,1,0,7085775
2778,5,1,5,17,9,1,2,12024676
1183,4,2,4,6,2,0,1,7082531
2118,3,3,10,18,7,0,0,9862299
884,2,1,3,3,3,0,1,5223230
1802,5,2,2,8,5,1,1,8949885
1037,2,2,1,1,4,1,1,5923355
1177,2,2,10,14,3,0,0,6846930
2609,4,1,9,6,7,1,0,11155054
706,1,1,1,20,8,0,0,3347514
2362,4,2,7,12,7,1,2,10974063
2625,4,4,2,10,7,0,0,10443486
1410,4,2,8,18,0,0,0,7787280
2925,4,1,6,13,9,1,2,12148105
2055,3,3,3,14,8,0,0,8676207
679,2,2,3,8,8,0,1,4835542
1573,4,2,8,10,6,0,1,8860139
2329,3,1,2,15,0,0,0,8202480
1852,4,4,8,14,4,1,0,9919087
676,2,2,5,9,4,0,1,5263009
2132,4,4,9,16,0,0,0,10497069
1672,4,2,4,0,0,0,0,8052548
2684,4,1,6,10,10,0,0,10683751
1295,2,1,9,0,3,1,1,7491159
1521,3,3,4,3,2,1,2,8246443
1608,4,1,10,17,7,1,2,9521936
2818,4,2,3,5,10,0,1,11092149
2918,3,3,4,18,8,1,0,11280392
885,1,1,3,0,4,1,1,5129800
1304,2,1,9,2,6,0,2,7645691
2733,4,4,1,14,10,1,2,11553727
2702,5,4,5,8,4,0,0,11761618
835,1,1,6,8,10,0,1,5205414
1217,3,2,8,7,0,0,2,7730061
2652,4,2,6,16,4,0,0,10289880
1160,4,4,3,15,5,0,0,7140228
1188,3,3,3,7,1,0,1,6647365
777,2,2,4,17,2,1,1,5293639
1996,5,4,3,14,7,1,0,10031801
2584,5,3,7,0,5,0,2,12496537
2114,5,3,8,9,0,1,2,11137484
2687,4,4,2,13,4,1,0,10996258
2813,3,2,8,6,6,0,1,11243931
2945,3,3,2,2,0,0,0,10618506
2428,5,2,2,16,2,1,0,10025457
1524,2,2,1,6,2,0,1,6343754
2610,3,3,4,7,9,0,0,10271012
1557,4,3,6,8,10,1,2,9637192
1659,3,1,8,16,7,0,1,8008627
2293,5,4,2,14,4,0,1,10532565
2785,4,4,10,18,4,0,0,12243834
2039,3,1,8,13,9,0,0,8862566
849,1,1,10,6,0,1,1,6056836
2958,3,1,9,2,2,0,0,11595607
1389,3,3,9,3,5,1,1,8665446
1208,3,1,3,10,1,0,0,5810520
1034,4,3,5,7,7,0,0,7217338
2548,4,1,2,5,5,0,0,9356469
1505,2,1,10,2,8,0,2,8370199
982,1,1,8,19,6,1,1,5941640
2410,5,2,1,6,1,1,0,10087558
1591,2,1,8,11,1,0,1,7427027
2691,4,1,5,20,1,1,1,10616928
908,2,2,2,19,2,0,1,4983832
2247,4,2,9,10,1,1,0,10470996
2151,5,3,6,20,9,0,2,10485841
906,1,1,6,5,8,1,1,5584155
1891,4,3,1,4,2,1,2,9102477
981,1,1,8,5,5,1,1,6198915
2835,4,3,1,7,10,0,1,11051148
2735,3,2,5,13,7,1,0,10474808
2036,4,4,9,6,9,0,1,10733561
829,2,1,9,0,6,1,0,6279422
2477,5,3,1,19,9,0,1,10125109
1057,2,1,8,12,4,0,0,5946906
1670,4,3,5,8,0,0,2,8720860
1983,4,3,1,10,8,1,2,9345164
1611,4,2,3,17,3,1,2,8265510
1047,2,1,6,2,1,1,1,6488198
2593,5,4,4,13,9,0,2,11931927
1934,5,3,7,1,7,0,2,10940055
1576,2,2,2,15,5,0,0,6372435
2228,3,1,9,8,5,1,0,10102056
812,2,2,10,12,1,0,1,6172686
2660,5,4,6,10,8,1,0,12450775
2918,5,4,9,16,1,1,2,13493500
676,2,2,2,3,9,1,1,5270054
2444,3,1,2,15,10,1,2,9727669
1701,3,2,5,15,10,1,0,8115319
2633,5,3,6,17,8,0,1,11597518
2028,4,3,4,5,7,1,1,9729662
790,2,2,6,4,7,1,0,6023020
1910,4,2,7,12,9,0,2,9454754
2005,3,2,10,4,0,0,2,9875198
2130,3,1,7,8,6,0,1,9441230
2145,5,3,10,6,2,0,1,11155053
2706,3,3,9,6,3,0,2,11547068
2881,3,3,3,11,4,1,2,11485106
2554,5,2,1,12,6,1,1,10454510
2547,5,4,2,1,9,0,0,10929072
2699,3,1,1,0,3,0,2,9842148
2176,3,2,9,0,8,1,1,10490947
2877,3,2,3,15,7,1,1,10526829
2994,4,2,6,1,1,0,0,11848157
2850,3,2,4,11,3,1,1,11175518
1140,3,1,10,14,6,1,0,7290504
1682,2,1,4,16,0,0,2,6897476
2443,5,1,2,14,7,1,1,10145294
2708,3,2,9,12,4,0,1,11254501
